Freq (Hz),S11_mag,S11_phase,S12_mag,S12_phase,S21_mag,S21_phase,S22_mag,S22_phase
100.0,-20.245798902959802,-0.10749501238547932,-27.43265976261108,-1.1801448629924254,27.65579213671051,-0.037855228159707176,6.500337501836597,-3.0809728177610762
301.01010101010104,-25.093050333787463,-0.4766811875165391,-37.856246503825176,-1.0578343017019065,37.946251030439655,-0.5219176846315874,7.043828165811902,-0.026997269749279552
502.020202020202,-21.48143596613548,-0.08270654476475776,-19.556731166095986,0.08275816004260902,19.216045279806792,-2.059844297430008,-4.269978430604712,-2.196417830634622
703.030303030303,-21.54016732798205,-0.0923248552310871,-14.12253001184719,-0.0791080202132451,14.204603179431402,-2.0631423192327545,-1.1550285351727747,-0.038058719979590344
904.040404040404,-20.502483146322554,-0.0779690887713149,-18.676662285671227,0.014155464483020996,18.638689444326943,-2.07688353160638,-3.827071675469054,-0.008204908681813873
1105.050505050505,-20.89849747790993,-0.07859759676367854,-27.974665413220563,0.026177928628152432,27.703270138803767,-2.042244257223116,4.7278334654965315,-0.008707191523778031
1306.060606060606,-22.52420090032299,-0.17317851074166546,-2.515495391601283,-1.0813922515599395,2.146849938800566,0.11740760105501781,-23.03149395931927,-0.016677214423631365
1507.0707070707072,-22.068496219946418,-0.11362382040157866,-11.687439169716537,-1.1435917383933383,11.236329857677665,0.024922805612496202,0.36966841478249723,0.008540933249934877
1708.080808080808,-21.254189243024975,-0.07835744718931145,-23.05835837335469,-0.0030528407006185916,23.19100231621676,-2.0387349581118706,6.2940551279856916,-0.013370951770463765
1909.090909090909,-21.012622269629496,-0.14693168522547884,-21.204927303944288,-1.165414694475238,20.849307651403652,0.07295206715728919,27.510841923466934,-0.058565084189146445
2110.10101010101,-22.100452118059614,-0.1531316606246283,-19.965111671990904,-1.1946356258389235,19.65272337450759,-0.05903994014713261,0.15146082428991925,-3.1032017809293357
2311.1111111111113,-23.531284267222397,-0.25003779060843906,5.013484061324069,-0.5485221738869953,-4.7754717961483175,-1.641369522440052,-31.651151424254365,0.05221121831523111
2512.121212121212,-22.455726758266934,-0.1965684397452954,-25.955399554836585,-1.1811568950062081,25.99218725005256,0.016248029042424617,-2.5084706982871934,-3.128066746699908
2713.131313131313,-21.411398485823426,-0.11422206211225057,-24.32188603416268,-1.1173571265826028,24.42830948579096,0.11461293938689414,-3.1148166631450405,0.009243119222006374
2914.1414141414143,-21.79631207550613,-0.14613014563122806,-26.690786862545693,-1.130118374416562,26.94557694671586,0.03650098103936543,-3.0943476334503717,-3.118381596145368
3115.151515151515,-23.63728885692291,-0.31968683207273035,-28.145301690796522,-1.384680618793777,27.774831278543513,0.04718332772833598,-6.222092622122148,0.003884251238512799
3316.161616161616,-24.56645802281718,-0.45096208559783174,-25.681935662900443,-1.2737611731363114,25.750156736094404,-0.12259913240223218,3.224772028667007,-3.024191278147139
3517.1717171717173,-20.90932136762244,-0.10055005465999835,-24.141949784293843,-1.1177158884597753,24.750133792846903,0.021291525559331247,-0.8803729403107418,-0.011180770700070045
3718.181818181818,-20.738790136976256,-0.09933207388633719,-10.356411674316828,-0.03903703760739069,10.315535389995645,-2.066792717606487,-15.43120498166303,-0.037848564765325034
3919.191919191919,-25.721183347982834,-0.5066399472591698,9.533202321156766,-1.2399595326083133,-9.582050163027654,-0.2869631561065042,-26.73326537787792,0.02265451145949541
4120.20202020202,-24.00419252813608,-0.23357237814226392,-21.81054803135702,-1.023063343089684,22.19621773330107,-0.11080895405259514,-4.971042099792886,0.004262378378398644
4321.212121212121,-23.585724519636436,-0.21949567158112204,-25.540200631314626,-0.05228349178251617,25.531117901090127,-1.9452258007690237,1.3523849636030318,-0.015804823337981076
4522.222222222223,-22.864159432406986,-0.07483957830494509,-24.859392235609103,0.06499195664290225,24.741491352397208,-2.0777918144083833,7.257515335060166,-0.02889841445834794
100.0,-21.752096556175697,-0.14374037426892447,-23.09169757439262,-0.2073823109066947,22.903338177974835,-1.9719729815888982,1.1693181164138984,-0.2939293408548119
100.0,-22.054746068497188,-0.1854469997461686,-23.36022568750312,-0.18576465194172875,22.994769840822805,-1.9736668179829215,1.2520312365038828,-0.19640356564028874
100.0,-21.712447424950078,-0.16805843807071025,-22.97120844308369,-0.08406907370439794,23.332452515438433,-1.9672639684588997,1.19178191342053,-0.06941193075591487
100.0,-21.954114937294587,-0.13113249206516644,-23.27219395967446,0.035920010160345746,22.9723476785909,-1.9811841346432666,1.1971105088157488,-0.002235665831105139
100.0,-21.411323722392837,-0.15815086847125912,-22.760765287733786,0.006819789952403212,23.55899328592702,-1.9413364259724906,1.2239294977691748,-0.02524785638085493
100.0,-21.72525950763557,-0.12737851557800428,-23.13400162354725,0.2156558921044225,23.4745451856371,-1.9341529368744785,1.1672816212834025,0.011725395303951414
100.0,-21.988283276867232,-0.10879700677466367,-23.378777587438627,0.26240053858732426,23.534614895242857,-1.9087176335126097,1.2307255631839678,-0.3257375983569793
100.0,-21.780776276066934,-0.16977884377276029,-23.16165803470245,-0.07559046214212099,23.29791685202206,-1.9231822237966938,1.248124825567684,-0.0018542338112896766
100.0,-21.815487168159137,-0.10104621391822685,-23.146291411279705,-0.09810073542027069,23.45440744974117,-1.935207254387337,1.2658371767817378,-0.19041335090136274
100.0,-22.073399996678653,-0.12403291619365955,-23.4994443874942,0.16202941901786802,23.1887443115902,-1.9562817342248666,1.2497447673521627,-0.2695858497887384
100.0,-21.623828054902088,-0.16830019258269371,-22.81694510899126,-0.1424828444278631,23.160049224148057,-1.9995822395660965,1.1448850187412292,-0.3496743473066013
100.0,-21.605621373784274,-0.1315651669301687,-22.941941636841246,-0.3310920575447276,23.158662200831625,-1.961135668627153,1.1502399087024826,-0.084384641658292
100.0,-21.93236653996168,-0.16509611195734694,-23.176036773863274,-0.10014486359817759,23.336650553014096,-1.9374624054902954,1.1706155304254102,-0.15250438682962755
100.0,-21.91755839657043,-0.169608390500723,-23.300546052541723,0.0655521246962736,23.086051260372543,-1.9786530141440555,1.2115279164980206,-0.3073640314965154
100.0,-21.861264161388924,-0.14248198570528747,-23.08526233336705,-0.11286076776436034,23.12851545976551,-1.998045036065792,1.2022125413600067,-0.3552048475750864
100.0,-21.639626812003087,-0.13979022620339884,-23.065630784536786,-0.20630267954234702,23.474675268467195,-1.9324749012039084,1.225125647131396,0.003359007729273155
100.0,-21.877506248983956,-0.13355751213430475,-23.219835352903942,-0.09621891089227749,22.98802992800528,-1.9931527271263847,1.2356488751834287,-0.10770622665602948
100.0,-21.55405213957078,-0.11334411211452643,-22.778938357701573,-0.29705806185855826,23.323408795595476,-1.9095074249713122,1.260270010693074,0.013497712662935117
100.0,-21.612179761199148,-0.1419488783301199,-22.89808837548975,0.159373920337978,23.585180333509157,-1.936307031491926,1.2095369505818607,-0.2239615061436382
100.0,-21.814692624951952,-0.11929898475218638,-23.03811239260936,-0.3898238899302551,23.46948602592014,-1.9275078138416728,1.2275145865178145,-0.26316542901413587
100.0,-21.609363459522257,-0.13365684823955362,-22.820703987906423,-0.20679741922991007,23.124589441972997,-1.9492793371846442,1.1995584360072677,-0.2388101445125044
100.0,-22.109724682884668,-0.1743065058266629,-23.483467154535717,-0.34029119424741416,23.218417242624785,-1.9571448693571016,1.2594650048862621,0.0004744113658014399
